dup1	dup2	type
AEP_HVAEP2.G004764	AEP_HVAEP2.G005000	DD
AEP_HVAEP2.G005000	AEP_HVAEP7.G012462	DD
AEP_HVAEP2.G004764	AEP_HVAEP7.G012462	DD
AEP_HVAEP6.G012099	AEP_HVAEP14.G026032	DD
AEP_HVAEP2.G004764	AEP_HVAEP14.G026032	DD
AEP_HVAEP2.G005000	AEP_HVAEP14.G026032	DD
AEP_HVAEP7.G012462	AEP_HVAEP14.G026032	DD
AEP_HVAEP5.G009224	AEP_HVAEP14.G026032	DD
AEP_HVAEP2.G004768	AEP_HVAEP9.G015891	DD
AEP_HVAEP7.G013539	AEP_HVAEP10.G019233	DD
AEP_HVAEP2.G004768	AEP_HVAEP10.G019233	DD
AEP_HVAEP7.G013093	AEP_HVAEP10.G019233	DD
AEP_HVAEP9.G015891	AEP_HVAEP10.G019233	DD
AEP_HVAEP2.G004769	AEP_HVAEP9.G015892	DD
AEP_HVAEP2.G004770	AEP_HVAEP10.G018734	DD
AEP_HVAEP8.G013852	AEP_HVAEP1.G000633	DD
AEP_HVAEP6.G011518	AEP_HVAEP1.G000633	DD
AEP_HVAEP2.G004771	AEP_HVAEP1.G000633	DD
AEP_HVAEP2.G004772	AEP_HVAEP1.G000633	DD
AEP_HVAEP7.G012758	AEP_HVAEP1.G000633	DD
AEP_HVAEP5.G009490	AEP_HVAEP6.G011880	DD
AEP_HVAEP2.G004774	AEP_HVAEP6.G011880	DD
AEP_HVAEP2.G004774	AEP_HVAEP5.G009490	DD
AEP_HVAEP2.G004775	AEP_HVAEP10.G019196	DD
AEP_HVAEP8.G014264	AEP_HVAEP10.G019196	DD
AEP_HVAEP6.G012320	AEP_HVAEP10.G019196	DD
AEP_HVAEP3.G007048	AEP_HVAEP10.G019196	DD
AEP_HVAEP6.G010669	AEP_HVAEP10.G019196	DD
AEP_HVAEP8.G014219	AEP_HVAEP10.G019196	DD
AEP_HVAEP8.G014259	AEP_HVAEP10.G019196	DD
AEP_HVAEP6.G012102	AEP_HVAEP10.G019196	DD
AEP_HVAEP2.G005009	AEP_HVAEP10.G019196	DD
AEP_HVAEP2.G004778	AEP_HVAEP14.G026894	DD
AEP_HVAEP4.G008729	AEP_HVAEP15.G027388	DD
AEP_HVAEP2.G004781	AEP_HVAEP15.G027388	DD
AEP_HVAEP4.G008567	AEP_HVAEP15.G027388	DD
AEP_HVAEP2.G004781	AEP_HVAEP4.G008567	DD
AEP_HVAEP2.G004781	AEP_HVAEP4.G008729	DD
AEP_HVAEP4.G008567	AEP_HVAEP4.G008729	DD
AEP_HVAEP2.G004782	AEP_HVAEP11.G021048	DD
AEP_HVAEP7.G013411	AEP_HVAEP11.G021048	DD
AEP_HVAEP2.G004784	AEP_HVAEP8.G015126	DD
AEP_HVAEP2.G004785	AEP_HVAEP1.G000737	DD
AEP_HVAEP2.G004786	AEP_HVAEP1.G000736	DD
AEP_HVAEP2.G004787	AEP_HVAEP8.G013944	DD
AEP_HVAEP7.G012605	AEP_HVAEP14.G026489	DD
AEP_HVAEP2.G004789	AEP_HVAEP14.G026489	DD
AEP_HVAEP3.G006225	AEP_HVAEP14.G026489	DD
AEP_HVAEP2.G004792	AEP_HVAEP14.G026489	DD
AEP_HVAEP2.G004790	AEP_HVAEP14.G026489	DD
AEP_HVAEP4.G007951	AEP_HVAEP14.G026489	DD
AEP_HVAEP2.G004792	AEP_HVAEP4.G007951	DD
AEP_HVAEP3.G006225	AEP_HVAEP4.G007951	DD
AEP_HVAEP2.G004790	AEP_HVAEP4.G007951	DD
AEP_HVAEP2.G004790	AEP_HVAEP2.G004792	PD
AEP_HVAEP2.G004790	AEP_HVAEP3.G006225	DD
AEP_HVAEP2.G004792	AEP_HVAEP3.G006225	DD
AEP_HVAEP2.G004795	AEP_HVAEP2.G004802	PD
AEP_HVAEP2.G004799	AEP_HVAEP2.G004802	PD
AEP_HVAEP2.G004795	AEP_HVAEP2.G004799	PD
AEP_HVAEP2.G004797	AEP_HVAEP7.G013465	DD
AEP_HVAEP2.G004797	AEP_HVAEP7.G013466	DD
AEP_HVAEP2.G004797	AEP_HVAEP7.G013464	DD
AEP_HVAEP2.G004798	AEP_HVAEP2.G004801	PD
AEP_HVAEP2.G004798	AEP_HVAEP2.G004800	PD
AEP_HVAEP2.G004803	AEP_HVAEP12.G023622	DD
AEP_HVAEP2.G004816	AEP_HVAEP2.G004818	PD
AEP_HVAEP2.G004805	AEP_HVAEP2.G004818	DD
AEP_HVAEP2.G004805	AEP_HVAEP7.G013470	DD
AEP_HVAEP2.G004816	AEP_HVAEP7.G013470	DD
AEP_HVAEP2.G004943	AEP_HVAEP7.G013470	DD
AEP_HVAEP2.G004818	AEP_HVAEP7.G013470	DD
AEP_HVAEP2.G004808	AEP_HVAEP2.G004815	PD
AEP_HVAEP2.G004808	AEP_HVAEP8.G014854	DD
AEP_HVAEP8.G014701	AEP_HVAEP8.G014854	DD
AEP_HVAEP8.G014702	AEP_HVAEP8.G014854	DD
AEP_HVAEP2.G004815	AEP_HVAEP7.G013471	DD
AEP_HVAEP2.G004808	AEP_HVAEP7.G013471	DD
AEP_HVAEP2.G004808	AEP_HVAEP8.G014702	DD
AEP_HVAEP8.G014701	AEP_HVAEP8.G014702	TD
AEP_HVAEP2.G004809	AEP_HVAEP10.G017702	DD
AEP_HVAEP2.G004811	AEP_HVAEP13.G025063	DD
AEP_HVAEP3.G006248	AEP_HVAEP3.G006250	PD
AEP_HVAEP4.G008476	AEP_HVAEP3.G006250	DD
AEP_HVAEP2.G004812	AEP_HVAEP3.G006250	DD
AEP_HVAEP2.G004812	AEP_HVAEP4.G008476	DD
AEP_HVAEP4.G008476	AEP_HVAEP3.G006248	DD
AEP_HVAEP3.G006252	AEP_HVAEP3.G006248	PD
AEP_HVAEP2.G004813	AEP_HVAEP3.G006248	DD
AEP_HVAEP2.G004814	AEP_HVAEP2.G004808	PD
AEP_HVAEP8.G014701	AEP_HVAEP2.G004808	DD
AEP_HVAEP2.G004819	AEP_HVAEP6.G011056	DD
AEP_HVAEP2.G004819	AEP_HVAEP11.G020876	DD
AEP_HVAEP2.G004824	AEP_HVAEP2.G004072	DD
AEP_HVAEP2.G004826	AEP_HVAEP2.G004832	PD
AEP_HVAEP9.G016876	AEP_HVAEP11.G020837	DD
AEP_HVAEP2.G004832	AEP_HVAEP11.G020837	DD
AEP_HVAEP2.G004826	AEP_HVAEP11.G020837	DD
AEP_HVAEP2.G004826	AEP_HVAEP9.G016876	DD
AEP_HVAEP2.G004832	AEP_HVAEP9.G016876	DD
AEP_HVAEP2.G004829	AEP_HVAEP4.G007538	DD
AEP_HVAEP2.G004830	AEP_HVAEP4.G008496	DD
AEP_HVAEP4.G008501	AEP_HVAEP4.G008496	PD
AEP_HVAEP2.G004830	AEP_HVAEP5.G009395	DD
AEP_HVAEP4.G008496	AEP_HVAEP5.G009395	DD
AEP_HVAEP5.G009395	AEP_HVAEP4.G008501	DD
AEP_HVAEP2.G004830	AEP_HVAEP4.G008501	DD
AEP_HVAEP4.G008495	AEP_HVAEP15.G027703	DD
AEP_HVAEP4.G008500	AEP_HVAEP15.G027703	DD
AEP_HVAEP2.G004831	AEP_HVAEP15.G027703	DD
AEP_HVAEP5.G009394	AEP_HVAEP15.G027703	DD
AEP_HVAEP4.G008179	AEP_HVAEP15.G027703	DD
AEP_HVAEP2.G004836	AEP_HVAEP2.G004837	TD
AEP_HVAEP2.G004839	AEP_HVAEP2.G003439	DD
AEP_HVAEP2.G004842	AEP_HVAEP10.G017915	DD
AEP_HVAEP2.G004852	AEP_HVAEP12.G021808	DD
AEP_HVAEP9.G016964	AEP_HVAEP12.G021808	DD
AEP_HVAEP9.G016966	AEP_HVAEP12.G021808	DD
AEP_HVAEP2.G004853	AEP_HVAEP3.G006601	DD
AEP_HVAEP8.G014145	AEP_HVAEP9.G016734	DD
AEP_HVAEP8.G015523	AEP_HVAEP9.G016734	DD
AEP_HVAEP2.G004855	AEP_HVAEP9.G016734	DD
AEP_HVAEP2.G004862	AEP_HVAEP14.G026914	DD
AEP_HVAEP2.G004861	AEP_HVAEP14.G026914	DD
AEP_HVAEP8.G014628	AEP_HVAEP13.G024301	DD
AEP_HVAEP3.G006876	AEP_HVAEP13.G024301	DD
AEP_HVAEP2.G004865	AEP_HVAEP13.G024301	DD
AEP_HVAEP2.G004875	AEP_HVAEP9.G017613	DD
AEP_HVAEP2.G004876	AEP_HVAEP2.G004877	TD
AEP_HVAEP2.G004880	AEP_HVAEP2.G004887	PD
AEP_HVAEP2.G004881	AEP_HVAEP4.G008355	DD
AEP_HVAEP2.G004882	AEP_HVAEP8.G014658	DD
AEP_HVAEP4.G008356	AEP_HVAEP8.G014658	DD
AEP_HVAEP2.G004884	AEP_HVAEP12.G022812	DD
AEP_HVAEP2.G004888	AEP_HVAEP9.G016729	DD
AEP_HVAEP2.G004889	AEP_HVAEP13.G024816	DD
AEP_HVAEP2.G004896	AEP_HVAEP11.G019932	DD
AEP_HVAEP3.G005324	AEP_HVAEP11.G019932	DD
AEP_HVAEP2.G004896	AEP_HVAEP3.G005324	DD
AEP_HVAEP3.G005325	AEP_HVAEP11.G019931	DD
AEP_HVAEP3.G005324	AEP_HVAEP11.G019931	DD
AEP_HVAEP2.G004897	AEP_HVAEP11.G019931	DD
AEP_HVAEP2.G004897	AEP_HVAEP3.G005325	DD
AEP_HVAEP2.G004901	AEP_HVAEP12.G021911	DD
AEP_HVAEP2.G004902	AEP_HVAEP11.G020751	DD
AEP_HVAEP2.G004903	AEP_HVAEP12.G021535	DD
AEP_HVAEP2.G004904	AEP_HVAEP12.G021536	DD
AEP_HVAEP4.G007642	AEP_HVAEP12.G021536	DD
AEP_HVAEP5.G009969	AEP_HVAEP12.G021536	DD
AEP_HVAEP8.G015313	AEP_HVAEP12.G021536	DD
AEP_HVAEP2.G004906	AEP_HVAEP9.G015740	DD
AEP_HVAEP2.G004909	AEP_HVAEP2.G004908	TD
AEP_HVAEP2.G004909	AEP_HVAEP2.G004910	TD
AEP_HVAEP2.G004909	AEP_HVAEP2.G004911	PD
AEP_HVAEP2.G004911	AEP_HVAEP2.G004912	TD
AEP_HVAEP2.G004909	AEP_HVAEP2.G004912	PD
AEP_HVAEP4.G007701	AEP_HVAEP6.G011097	DD
AEP_HVAEP2.G004913	AEP_HVAEP6.G011097	DD
AEP_HVAEP2.G004914	AEP_HVAEP11.G019783	DD
AEP_HVAEP2.G004914	AEP_HVAEP12.G023493	DD
AEP_HVAEP9.G016024	AEP_HVAEP10.G019175	DD
AEP_HVAEP2.G004915	AEP_HVAEP10.G019175	DD
AEP_HVAEP2.G004917	AEP_HVAEP7.G013071	DD
AEP_HVAEP2.G004919	AEP_HVAEP2.G004920	TD
AEP_HVAEP2.G004922	AEP_HVAEP4.G008847	DD
AEP_HVAEP3.G006217	AEP_HVAEP15.G027968	DD
AEP_HVAEP2.G004923	AEP_HVAEP15.G027968	DD
AEP_HVAEP3.G007271	AEP_HVAEP2.G004927	DD
AEP_HVAEP2.G004938	AEP_HVAEP2.G004927	DD
AEP_HVAEP2.G004925	AEP_HVAEP2.G004927	PD
AEP_HVAEP2.G004927	AEP_HVAEP5.G010240	DD
AEP_HVAEP2.G004926	AEP_HVAEP5.G010240	DD
AEP_HVAEP3.G007271	AEP_HVAEP5.G010240	DD
AEP_HVAEP2.G004938	AEP_HVAEP5.G010240	DD
AEP_HVAEP2.G004941	AEP_HVAEP5.G010240	DD
AEP_HVAEP2.G004940	AEP_HVAEP5.G010240	DD
AEP_HVAEP7.G012627	AEP_HVAEP5.G010240	DD
AEP_HVAEP2.G004942	AEP_HVAEP5.G010240	DD
AEP_HVAEP2.G004932	AEP_HVAEP5.G010240	DD
AEP_HVAEP2.G004925	AEP_HVAEP5.G010240	DD
AEP_HVAEP5.G010127	AEP_HVAEP5.G010240	DD
AEP_HVAEP2.G004937	AEP_HVAEP2.G004940	PD
AEP_HVAEP2.G004927	AEP_HVAEP2.G004940	DD
AEP_HVAEP2.G004925	AEP_HVAEP2.G004940	DD
AEP_HVAEP2.G004934	AEP_HVAEP2.G004941	PD
AEP_HVAEP2.G004926	AEP_HVAEP2.G004941	DD
AEP_HVAEP2.G004930	AEP_HVAEP11.G020955	DD
AEP_HVAEP2.G004932	AEP_HVAEP2.G004926	PD
AEP_HVAEP2.G004934	AEP_HVAEP2.G004926	PD
AEP_HVAEP2.G004933	AEP_HVAEP13.G024341	DD
AEP_HVAEP2.G004936	AEP_HVAEP2.G004938	PD
AEP_HVAEP2.G004938	AEP_HVAEP2.G004925	DD
AEP_HVAEP2.G004946	AEP_HVAEP3.G005249	DD
AEP_HVAEP8.G013742	AEP_HVAEP9.G015640	DD
AEP_HVAEP2.G004952	AEP_HVAEP9.G015640	DD
AEP_HVAEP9.G015640	AEP_HVAEP11.G020693	DD
AEP_HVAEP8.G013742	AEP_HVAEP11.G020693	DD
AEP_HVAEP2.G004952	AEP_HVAEP11.G020693	DD
AEP_HVAEP2.G004954	AEP_HVAEP14.G026614	DD
AEP_HVAEP2.G004956	AEP_HVAEP4.G007459	DD
AEP_HVAEP2.G004955	AEP_HVAEP4.G007459	DD
AEP_HVAEP2.G004960	AEP_HVAEP6.G010561	DD
AEP_HVAEP2.G004962	AEP_HVAEP10.G018513	DD
AEP_HVAEP2.G004971	AEP_HVAEP11.G019834	DD
AEP_HVAEP2.G004972	AEP_HVAEP3.G007306	DD
AEP_HVAEP2.G004988	AEP_HVAEP10.G018270	DD
AEP_HVAEP2.G004988	AEP_HVAEP9.G016203	DD
AEP_HVAEP4.G008305	AEP_HVAEP9.G016203	DD
AEP_HVAEP7.G013113	AEP_HVAEP3.G006418	DD
AEP_HVAEP2.G004992	AEP_HVAEP3.G006418	DD
AEP_HVAEP2.G004992	AEP_HVAEP6.G010423	DD
AEP_HVAEP4.G008892	AEP_HVAEP6.G010423	DD
AEP_HVAEP5.G009072	AEP_HVAEP9.G015621	DD
AEP_HVAEP2.G004994	AEP_HVAEP9.G015621	DD
AEP_HVAEP9.G015621	AEP_HVAEP11.G019694	DD
AEP_HVAEP5.G009072	AEP_HVAEP11.G019694	DD
AEP_HVAEP2.G004994	AEP_HVAEP11.G019694	DD
AEP_HVAEP2.G005000	AEP_HVAEP6.G012099	DD
AEP_HVAEP2.G005001	AEP_HVAEP6.G011038	DD
AEP_HVAEP5.G009878	AEP_HVAEP6.G011038	DD
AEP_HVAEP3.G006838	AEP_HVAEP9.G016987	DD
AEP_HVAEP4.G007772	AEP_HVAEP9.G016987	DD
AEP_HVAEP3.G006841	AEP_HVAEP9.G016987	DD
AEP_HVAEP5.G009878	AEP_HVAEP9.G016987	DD
AEP_HVAEP2.G005001	AEP_HVAEP9.G016987	DD
AEP_HVAEP6.G011038	AEP_HVAEP9.G016987	DD
AEP_HVAEP2.G005003	AEP_HVAEP11.G021063	DD
AEP_HVAEP2.G005006	AEP_HVAEP11.G020146	DD
AEP_HVAEP6.G012364	AEP_HVAEP11.G020146	DD
AEP_HVAEP2.G005007	AEP_HVAEP11.G020147	DD
AEP_HVAEP6.G012367	AEP_HVAEP11.G020147	DD
AEP_HVAEP2.G005007	AEP_HVAEP6.G012367	DD
AEP_HVAEP2.G005011	AEP_HVAEP2.G005013	PD
AEP_HVAEP2.G005013	AEP_HVAEP2.G005015	PD
AEP_HVAEP2.G005011	AEP_HVAEP2.G005015	PD
AEP_HVAEP8.G014179	AEP_HVAEP12.G023495	DD
AEP_HVAEP2.G005014	AEP_HVAEP12.G023495	DD
AEP_HVAEP5.G009175	AEP_HVAEP12.G023495	DD
AEP_HVAEP6.G012090	AEP_HVAEP12.G023495	DD
AEP_HVAEP8.G015079	AEP_HVAEP12.G023495	DD
AEP_HVAEP2.G005014	AEP_HVAEP6.G012090	DD
AEP_HVAEP2.G005016	AEP_HVAEP15.G028840	DD
AEP_HVAEP2.G005019	AEP_HVAEP2.G002733	DD
AEP_HVAEP3.G005338	AEP_HVAEP2.G002733	DD
AEP_HVAEP5.G010021	AEP_HVAEP2.G002733	DD
AEP_HVAEP2.G005022	AEP_HVAEP7.G013047	DD
AEP_HVAEP3.G005822	AEP_HVAEP3.G005810	DD
AEP_HVAEP2.G005037	AEP_HVAEP3.G005810	DD
AEP_HVAEP3.G005697	AEP_HVAEP3.G005810	DD
AEP_HVAEP3.G006808	AEP_HVAEP3.G005810	DD
AEP_HVAEP3.G006223	AEP_HVAEP3.G005810	DD
AEP_HVAEP3.G005277	AEP_HVAEP3.G005810	DD
AEP_HVAEP3.G005813	AEP_HVAEP3.G005810	PD
AEP_HVAEP4.G007566	AEP_HVAEP3.G005810	DD
AEP_HVAEP3.G006808	AEP_HVAEP6.G011481	DD
AEP_HVAEP3.G005822	AEP_HVAEP6.G011481	DD
AEP_HVAEP2.G005037	AEP_HVAEP6.G011481	DD
AEP_HVAEP3.G005810	AEP_HVAEP6.G011481	DD
AEP_HVAEP3.G005813	AEP_HVAEP6.G011481	DD
AEP_HVAEP3.G005277	AEP_HVAEP6.G011481	DD
AEP_HVAEP4.G007566	AEP_HVAEP6.G012266	DD
AEP_HVAEP2.G005037	AEP_HVAEP6.G012266	DD
AEP_HVAEP3.G005810	AEP_HVAEP6.G012266	DD
AEP_HVAEP6.G011481	AEP_HVAEP6.G012266	DD
AEP_HVAEP3.G005813	AEP_HVAEP14.G026134	DD
AEP_HVAEP3.G005810	AEP_HVAEP14.G026134	DD
AEP_HVAEP2.G005037	AEP_HVAEP14.G026134	DD
AEP_HVAEP3.G006808	AEP_HVAEP14.G026134	DD
AEP_HVAEP6.G012266	AEP_HVAEP14.G026134	DD
AEP_HVAEP6.G011481	AEP_HVAEP14.G026134	DD
AEP_HVAEP2.G005038	AEP_HVAEP2.G003858	DD
AEP_HVAEP6.G011506	AEP_HVAEP10.G018950	DD
AEP_HVAEP3.G006138	AEP_HVAEP10.G018950	DD
AEP_HVAEP2.G005040	AEP_HVAEP10.G018950	DD
AEP_HVAEP3.G006138	AEP_HVAEP6.G011506	DD
AEP_HVAEP2.G005040	AEP_HVAEP6.G011506	DD
AEP_HVAEP2.G005040	AEP_HVAEP3.G006138	DD
AEP_HVAEP2.G005043	AEP_HVAEP9.G016900	DD
AEP_HVAEP2.G005044	AEP_HVAEP6.G011211	DD
AEP_HVAEP2.G005067	AEP_HVAEP2.G005071	PD
AEP_HVAEP2.G005049	AEP_HVAEP2.G005071	DD
AEP_HVAEP2.G005048	AEP_HVAEP2.G005071	DD
AEP_HVAEP2.G005048	AEP_HVAEP2.G005049	TD
AEP_HVAEP2.G005056	AEP_HVAEP3.G006209	DD
AEP_HVAEP2.G005057	AEP_HVAEP3.G006839	DD
AEP_HVAEP8.G015292	AEP_HVAEP3.G006839	DD
AEP_HVAEP2.G005059	AEP_HVAEP12.G022253	DD
AEP_HVAEP2.G005061	AEP_HVAEP15.G028033	DD
AEP_HVAEP2.G005065	AEP_HVAEP3.G005119	DD
AEP_HVAEP3.G005119	AEP_HVAEP6.G011445	DD
AEP_HVAEP2.G005065	AEP_HVAEP6.G011445	DD
AEP_HVAEP3.G005118	AEP_HVAEP6.G011445	DD
AEP_HVAEP2.G005066	AEP_HVAEP6.G010401	DD
AEP_HVAEP9.G016304	AEP_HVAEP10.G017689	DD
AEP_HVAEP2.G005068	AEP_HVAEP10.G017689	DD
AEP_HVAEP3.G005703	AEP_HVAEP5.G010384	DD
AEP_HVAEP8.G014052	AEP_HVAEP5.G010384	DD
AEP_HVAEP2.G005076	AEP_HVAEP5.G010384	DD
AEP_HVAEP2.G005077	AEP_HVAEP15.G027847	DD
AEP_HVAEP3.G005084	AEP_HVAEP12.G022414	DD
AEP_HVAEP6.G011969	AEP_HVAEP6.G012335	DD
AEP_HVAEP7.G013456	AEP_HVAEP6.G012335	DD
AEP_HVAEP3.G005088	AEP_HVAEP6.G012335	DD
AEP_HVAEP3.G005094	AEP_HVAEP12.G021411	DD
AEP_HVAEP3.G005095	AEP_HVAEP12.G021410	DD
AEP_HVAEP3.G005096	AEP_HVAEP3.G005326	DD
AEP_HVAEP3.G005096	AEP_HVAEP2.G004761	DD
AEP_HVAEP3.G005107	AEP_HVAEP8.G014153	DD
AEP_HVAEP3.G005108	AEP_HVAEP14.G026382	DD
AEP_HVAEP6.G011288	AEP_HVAEP14.G026382	DD
AEP_HVAEP7.G012804	AEP_HVAEP14.G026382	DD
AEP_HVAEP3.G005108	AEP_HVAEP1.G000574	DD
AEP_HVAEP5.G009980	AEP_HVAEP1.G000574	DD
AEP_HVAEP3.G005108	AEP_HVAEP3.G006999	DD
AEP_HVAEP3.G005111	AEP_HVAEP10.G019333	DD
AEP_HVAEP3.G005112	AEP_HVAEP15.G027940	DD
AEP_HVAEP8.G014970	AEP_HVAEP14.G026446	DD
AEP_HVAEP3.G005113	AEP_HVAEP14.G026446	DD
AEP_HVAEP9.G016057	AEP_HVAEP15.G027941	DD
AEP_HVAEP3.G005114	AEP_HVAEP15.G027941	DD
AEP_HVAEP3.G005114	AEP_HVAEP9.G016057	DD
AEP_HVAEP9.G016057	AEP_HVAEP15.G027942	DD
AEP_HVAEP3.G005114	AEP_HVAEP15.G027942	DD
AEP_HVAEP3.G005117	AEP_HVAEP6.G011446	DD
AEP_HVAEP5.G010001	AEP_HVAEP11.G019698	DD
AEP_HVAEP3.G005117	AEP_HVAEP11.G019698	DD
AEP_HVAEP3.G005117	AEP_HVAEP5.G010001	DD
AEP_HVAEP3.G005121	AEP_HVAEP15.G028173	DD
AEP_HVAEP8.G014925	AEP_HVAEP11.G020411	DD
AEP_HVAEP3.G005124	AEP_HVAEP11.G020411	DD
AEP_HVAEP5.G009349	AEP_HVAEP5.G009459	DD
AEP_HVAEP3.G005126	AEP_HVAEP5.G009459	DD
AEP_HVAEP5.G009457	AEP_HVAEP5.G009459	PD
AEP_HVAEP4.G008472	AEP_HVAEP5.G009459	DD
AEP_HVAEP5.G009456	AEP_HVAEP5.G009459	PD
AEP_HVAEP5.G009451	AEP_HVAEP5.G009459	PD
AEP_HVAEP5.G009458	AEP_HVAEP5.G009459	TD
AEP_HVAEP5.G009349	AEP_HVAEP6.G011250	DD
AEP_HVAEP5.G009456	AEP_HVAEP6.G011250	DD
AEP_HVAEP3.G005126	AEP_HVAEP6.G011250	DD
AEP_HVAEP5.G009457	AEP_HVAEP6.G011250	DD
AEP_HVAEP5.G009458	AEP_HVAEP6.G011250	DD
AEP_HVAEP5.G009451	AEP_HVAEP6.G011250	DD
AEP_HVAEP5.G009459	AEP_HVAEP6.G011250	DD
AEP_HVAEP5.G009468	AEP_HVAEP6.G011250	DD
AEP_HVAEP4.G008457	AEP_HVAEP6.G011250	DD
AEP_HVAEP3.G005130	AEP_HVAEP8.G014685	DD
AEP_HVAEP3.G005135	AEP_HVAEP12.G022630	DD
AEP_HVAEP8.G013778	AEP_HVAEP12.G022630	DD
AEP_HVAEP6.G011264	AEP_HVAEP6.G011265	TD
AEP_HVAEP6.G011261	AEP_HVAEP6.G011265	PD
AEP_HVAEP3.G005135	AEP_HVAEP6.G011265	DD
AEP_HVAEP3.G005135	AEP_HVAEP12.G023062	DD
AEP_HVAEP3.G005136	AEP_HVAEP3.G005168	DD
AEP_HVAEP3.G005143	AEP_HVAEP3.G005168	DD
AEP_HVAEP3.G005136	AEP_HVAEP3.G005143	PD
AEP_HVAEP3.G007239	AEP_HVAEP6.G011975	DD
AEP_HVAEP3.G005138	AEP_HVAEP6.G011975	DD
AEP_HVAEP6.G011960	AEP_HVAEP9.G015776	DD
AEP_HVAEP7.G012778	AEP_HVAEP9.G015776	DD
AEP_HVAEP3.G005138	AEP_HVAEP9.G015776	DD
AEP_HVAEP6.G011975	AEP_HVAEP9.G015776	DD
AEP_HVAEP6.G011974	AEP_HVAEP9.G015776	DD
AEP_HVAEP4.G007647	AEP_HVAEP6.G012337	DD
AEP_HVAEP3.G005140	AEP_HVAEP6.G012337	DD
AEP_HVAEP3.G005140	AEP_HVAEP4.G007647	DD
AEP_HVAEP3.G005144	AEP_HVAEP3.G005201	DD
AEP_HVAEP3.G005201	AEP_HVAEP6.G011173	DD
AEP_HVAEP6.G011171	AEP_HVAEP6.G011173	PD
AEP_HVAEP3.G005144	AEP_HVAEP6.G011173	DD
AEP_HVAEP3.G005201	AEP_HVAEP6.G011171	DD
AEP_HVAEP3.G005144	AEP_HVAEP6.G011171	DD
AEP_HVAEP3.G006840	AEP_HVAEP9.G015944	DD
AEP_HVAEP3.G006589	AEP_HVAEP9.G015944	DD
AEP_HVAEP3.G005147	AEP_HVAEP9.G015944	DD
AEP_HVAEP3.G006837	AEP_HVAEP9.G015944	DD
AEP_HVAEP9.G017572	AEP_HVAEP9.G015944	DD
AEP_HVAEP3.G005148	AEP_HVAEP3.G005149	TD
AEP_HVAEP3.G005149	AEP_HVAEP3.G005159	PD
AEP_HVAEP3.G005148	AEP_HVAEP3.G005159	DD
AEP_HVAEP3.G005156	AEP_HVAEP4.G008651	DD
AEP_HVAEP4.G008982	AEP_HVAEP10.G018394	DD
AEP_HVAEP3.G005156	AEP_HVAEP10.G018394	DD
AEP_HVAEP3.G005758	AEP_HVAEP10.G018394	DD
AEP_HVAEP3.G005162	AEP_HVAEP3.G005205	DD
AEP_HVAEP3.G005197	AEP_HVAEP3.G005205	PD
AEP_HVAEP5.G009527	AEP_HVAEP3.G005205	DD
AEP_HVAEP3.G005160	AEP_HVAEP3.G005205	DD
AEP_HVAEP3.G005197	AEP_HVAEP15.G027754	DD
AEP_HVAEP3.G005205	AEP_HVAEP15.G027754	DD
AEP_HVAEP3.G005160	AEP_HVAEP15.G027754	DD
AEP_HVAEP5.G009531	AEP_HVAEP15.G027754	DD
AEP_HVAEP3.G005162	AEP_HVAEP15.G027754	DD
AEP_HVAEP3.G005208	AEP_HVAEP15.G027754	DD
AEP_HVAEP3.G005161	AEP_HVAEP11.G020382	DD
AEP_HVAEP3.G005161	AEP_HVAEP11.G020481	DD
AEP_HVAEP3.G005164	AEP_HVAEP3.G005166	PD
AEP_HVAEP3.G005169	AEP_HVAEP11.G019900	DD
AEP_HVAEP3.G005171	AEP_HVAEP14.G026706	DD
AEP_HVAEP8.G014416	AEP_HVAEP14.G026706	DD
AEP_HVAEP3.G005171	AEP_HVAEP8.G014416	DD
AEP_HVAEP9.G015936	AEP_HVAEP9.G016719	DD
AEP_HVAEP3.G005174	AEP_HVAEP9.G016719	DD
AEP_HVAEP3.G005641	AEP_HVAEP9.G016719	DD
AEP_HVAEP3.G005179	AEP_HVAEP3.G006621	DD
AEP_HVAEP7.G013550	AEP_HVAEP15.G027321	DD
AEP_HVAEP6.G010504	AEP_HVAEP15.G027321	DD
AEP_HVAEP3.G005180	AEP_HVAEP15.G027321	DD
AEP_HVAEP3.G007070	AEP_HVAEP15.G027321	DD
AEP_HVAEP3.G005180	AEP_HVAEP8.G015310	DD
AEP_HVAEP5.G009588	AEP_HVAEP14.G026659	DD
AEP_HVAEP3.G005187	AEP_HVAEP14.G026659	DD
AEP_HVAEP3.G005186	AEP_HVAEP14.G026659	DD
AEP_HVAEP3.G005196	AEP_HVAEP8.G014296	DD
AEP_HVAEP3.G005205	AEP_HVAEP3.G005208	PD
AEP_HVAEP5.G009527	AEP_HVAEP3.G005208	DD
AEP_HVAEP3.G005211	AEP_HVAEP8.G014128	DD
AEP_HVAEP4.G008807	AEP_HVAEP8.G014128	DD
AEP_HVAEP4.G008806	AEP_HVAEP8.G014128	DD
AEP_HVAEP3.G005211	AEP_HVAEP4.G008806	DD
AEP_HVAEP3.G005211	AEP_HVAEP4.G008807	DD
AEP_HVAEP3.G005211	AEP_HVAEP4.G008808	DD
AEP_HVAEP3.G005212	AEP_HVAEP4.G008805	DD
